,Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
56,United Kingdom,46.02440050483803,45.12131324975196,44.28700744490218,44.306243433888646,43.1846368498566,43.565066980715436,44.030251980357725,44.31486880466473,43.34248333392749,43.954979810345144,44.97270453342097,43.962715617299395,44.88409053543049,42.29783223374175,41.780887385062414,42.05147173337488,41.839679208514475,41.219688531957715,41.9267800295054,41.9593381721689,43.283123860692704,43.77824252156701,44.22174347926445,45.344380565888855,44.92171366350018,45.77426339075591,46.6734268491916,46.456315335187504,45.626156450533436,44.38735522076114,43.805708772886476,44.964422550629436,45.84523500389509,44.0521190020901,41.930659081992935
57,Ghana,5.936073059360732,4.7970479704797055,5.194805194805196,4.0,4.972375690607736,5.2631578947368425,4.4843049327354265,2.586206896551724,3.3472803347280333,3.0303030303030303,2.755905511811024,3.508771929824562,2.985074626865672,2.9411764705882346,3.741496598639456,2.8037383177570097,2.2792022792022792,0.8333333333333334,22.52747252747253,20.136518771331065,11.445783132530119,17.700729927007302,29.59641255605381,27.613104524180965,11.148648648648651,18.59375,31.354838709677423,31.466030989272934,24.74226804123712,18.702702702702698,29.66507177033493,24.214417744916826,24.35395458104933,26.739926739926737,24.332570556826855
58,Gibraltar,55.555555555555564,44.44444444444446,50.0,55.555555555555564,62.5,55.555555555555564,41.66666666666667,38.46153846153847,42.857142857142854,42.857142857142854,42.857142857142854,35.0,29.16666666666667,33.333333333333336,27.58620689655173,28.57142857142857,27.58620689655173,26.66666666666667,29.032258064516125,28.125,29.411764705882355,28.571428571428577,27.777777777777782,27.777777777777782,25.64102564102565,26.82926829268293,26.190476190476193,28.57142857142857,30.232558139534888,27.659574468085108,27.659574468085108,28.26086956521739,27.659574468085108,28.0,27.777777777777768
59,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Greece,43.77074574020801,46.56368927691963,45.77893820713664,47.161749745676495,46.60766961651918,49.000183452577495,49.981610886355284,51.010860484544686,51.840250587314024,52.805232558139544,53.133047210300404,51.87455452601568,53.772802653399665,53.90257403819541,54.78543387031271,55.141774467529075,51.0925029438702,50.465116279069775,50.12996658002228,51.6280217069561,54.31916344623777,53.54051054384018,53.27651095860085,52.396166134185314,53.42099636519136,53.22970276231489,51.949017525225706,53.28705594120049,54.32203389830508,53.60824742268043,54.30352433469191,55.10526956310089,59.579439252336435,60.328059224851216,58.1056466302368
64,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Guatemala,39.192399049881246,36.91460055096419,34.79623824451411,26.90909090909091,31.391585760517803,31.76100628930817,6.465517241379312,11.02941176470588,10.0,8.223684210526317,7.4766355140186915,8.504398826979473,21.563981042654028,19.654427645788342,20.1219512195122,18.77133105802048,17.832167832167833,17.666666666666668,26.963350785340317,24.10119840213049,28.32167832167832,28.03114571746385,31.70984455958549,32.676348547717836,32.12890625,30.790960451977405,29.63311382878645,29.293809938971233,30.243902439024392,29.207479964381122,25.290697674418613,24.904580152671752,23.890462700661008,24.30441898527005,21.065675340768284
67,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"Hong Kong SAR, China",61.78082191780822,61.66032953105197,58.669001751313495,65.08179959100204,66.29107981220656,70.76233183856502,69.35866983372921,71.57780979827089,69.56802063185043,71.36237256719184,73.42342342342343,74.90336830480398,71.72312223858614,73.18823801805974,64.70911086717892,66.70317634173054,67.64121487368719,64.92673992673993,57.011827178373174,48.24561403508772,56.19732275656916,57.28764478764479,63.06081754735793,67.15720626021957,69.17624052798827,71.52189692717154,69.99054820415878,69.77061094708154,68.3313885647608,65.05190311418684,67.08740176232436,66.8492550394391,66.44488800177423,66.53637350705756,66.18690029203171
69,Honduras,13.529411764705884,14.285714285714285,15.723270440251572,14.204545454545455,13.44086021505376,7.7844311377245505,4.11764705882353,4.736842105263158,3.827751196172249,3.017241379310345,2.2935779816513757,1.3888888888888888,4.4715447154471555,6.1538461538461515,10.666666666666668,25.210084033613445,20.738636363636363,24.03314917127072,30.555555555555554,19.266055045871557,23.16258351893096,24.574669187145556,26.33451957295373,25.801282051282055,32.57467994310099,32.262569832402235,25.15625,33.00492610837439,34.263959390862944,30.94594594594595,30.790190735694818,34.60620525059666,21.91616766467066,25.91715976331361,40.91428571428571
70,Haiti,11.290322580645164,19.230769230769234,17.910447761194032,21.333333333333336,20.51282051282051,20.0,22.97297297297297,27.160493827160487,25.842696629213485,27.956989247311824,25.806451612903228,24.719101123595504,16.049382716049386,12.307692307692307,15.789473684210524,17.777777777777782,22.641509433962263,27.559055118110233,19.23076923076923,14.814814814814813,13.768115942028984,13.245033112582783,12.716763005780347,10.365853658536588,8.994708994708995,8.585858585858588,8.91089108910891,10.344827586206897,10.344827586206897,11.607142857142856,13.397129186602877,13.08411214953271,33.17307692307693,30.414746543778804,29.347826086956523
71,Hungary,41.728185888902345,42.579224275052,43.092105263157904,43.30869232730055,43.04347826086957,40.579165099661545,41.65815022994379,40.224946290913685,37.78702833355714,37.26537881901631,35.6729598051157,38.07122596911441,43.01959412176347,43.419905874150245,42.9782723900371,43.88553146107358,43.626852659110725,46.65950205982447,47.91592447452797,46.86067019400353,44.68005254269094,43.69197160021846,41.69435215946844,41.528707291299746,39.077537679317224,35.83698830409356,36.79837518463811,39.603960396039604,38.66666666666667,36.07851504160444,37.250367878915284,37.333333333333336,38.33570412517781,33.932971907343514,31.132075471698123
72,Indonesia,17.709720372836216,17.597153804050354,19.024970273483948,19.294990723562147,24.458365961889854,24.758612468709025,26.627408993576022,28.598267404237557,27.71936532211814,26.880834706205373,35.648666816043026,37.366966136834826,36.809333420724904,37.81142546902334,35.75106335348109,36.36541758510899,36.128460893073544,37.553956834532364,40.563009301177054,36.42149390243903,34.9874667084443,36.437527336346406,39.00496446301654,39.34171310094597,37.85965245465768,38.952028130101716,38.26902717327373,39.17307257517522,40.286742445878794,40.49647916267091,40.329130723291314,43.8658520733134,43.13700449530037,42.07286557902111,44.25125420933271
73,India,31.02434928631403,32.09426627793975,33.55671947688605,35.27422303473492,34.48486871384068,38.093717570048696,39.82311665529675,42.353340115293314,42.11461858054568,43.014845073229054,43.74728983239381,45.28882286113782,46.791116184592646,49.40466613032985,48.78320101184036,51.61796292109428,52.46165064275685,51.534630011396075,52.72557811476647,53.73852514540656,55.21427608822604,55.86708203530634,54.92646115695413,56.26402197387457,56.887782391784256,55.560495748346575,55.53305756395995,55.453912933474605,53.62066787070688,52.29103742721751,51.50289162370003,51.76420685370168,53.4426723849092,52.31799876920421,53.60529195363599
74,Ireland,32.020084974893784,29.622421175554692,30.39176889592402,30.015923566878985,31.56626506024097,32.476370510396976,33.94027676620539,36.28865979381442,37.47330960854092,37.18782073212453,36.067751577548975,37.17447916666667,39.40966590982809,39.27073249435302,39.419475655430716,40.239043824701184,40.435550323719845,40.72592169191197,40.106382978723396,39.79539641943734,38.40313494979182,39.59497206703911,38.90209125475286,36.93114129139862,35.630014157621524,35.216998191681725,33.753594337535944,33.498312710911144,33.17438692098092,33.130699088145896,34.29951690821256,34.32708688245315,36.42476884281311,33.711130485324034,33.727111636148855
75,"Iran, Islamic Rep.",20.662371425341927,19.96021220159151,20.035200938691705,19.715331435542897,20.63837776943297,20.884198910269674,22.385730211817172,21.63852407754847,22.893772893772894,22.07265351281579,24.45379133076294,23.472803347280337,22.224376060092073,26.009290742780518,24.25081843364392,25.188154450261784,25.807222200103517,26.074911768054353,26.508515357720214,29.944714357513824,29.158124038954377,29.61650114591291,29.922729260825196,30.029668607254816,30.763447828904727,31.227104034478632,30.59093338083364,30.21753625604267,32.32209199696217,32.14115686741252,32.865884241147555,33.673469387755105,34.70069116326292,34.989164549394715,34.34515995612221
76,Iraq,31.452535264963778,24.871287128712872,19.918998527245947,30.082855321861054,31.7643576080521,32.79768177028451,37.00824499411071,34.56818181818182,35.53031839383492,34.680382072005884,31.79996182477572,32.85681346552917,44.67540292212683,52.98269581056465,56.57894736842105,56.44313643052343,54.258157192694455,61.58157456870128,47.91614043950492,30.9903103957957,35.371736662883094,39.42187889359582,38.03754493409666,46.32743998850079,42.35520175679385,37.621326042378676,36.499419953596295,28.260521683469356,39.54130975407571,53.49722615033178,55.49222297362574,50.974377481053764,50.20986774372378,54.71628319893469,65.04289867404097
77,Iceland,1.7142857142857144,2.2988505747126435,1.282051282051282,0.6289308176100629,0.591715976331361,0.6134969325153374,0.5882352941176471,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.5154639175257731,0.4878048780487806,0.5102040816326531,0.4484304932735426,0.4739336492890995,0.9523809523809524,1.9512195121951224,0.4629629629629629,0.4761904761904762,0.4545454545454545,0.4566210045662101,0.4405286343612335,0.4484304932735426,0.4405286343612335,0.8620689655172415,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0
78,Israel,52.51989389920424,52.647657841140536,54.085045389393215,54.958677685950406,56.99161887957654,58.94693541752366,56.6616766467066,56.98516729906865,58.35777126099707,59.78090766823161,60.22554099359952,60.354141656662655,64.33192686357242,62.44877049180327,62.270011947431286,60.90929351459774,61.445270988310305,63.22095857026808,65.46339484891503,65.3846153846154,65.69396315885466,66.4647184604419,67.98312236286921,67.30611575668142,66.97727644270067,68.75318931791122,68.9032258064516,68.95424836601308,67.39568791686054,64.3170426065163,64.37235130790589,68.22222222222223,69.17548142120967,71.56370085722732,67.98577832740763
79,Italy,33.894487922977305,34.49960963479166,34.87962935812099,34.64477949266958,33.48933805247609,33.51563185447313,34.338665967304834,35.312612041148405,35.314971366239426,36.06156726119286,36.83886048960929,35.79302529232989,35.831691382349895,35.235407848670114,36.323272900259,37.405855653648565,36.521455130137674,36.795792202612425,36.79288819800345,35.29454022988505,36.36363636363637,35.51397419416274,37.19617852292419,36.94201693887179,39.190555750967285,38.94282395739739,40.008016746091826,40.651198622377315,40.46974856556422,38.40619379056854,39.0645334149889,39.5744902476498,39.27928419444597,36.326458036984356,35.560351568609065
80,Jamaica,19.571865443425075,19.785276073619638,25.31418312387792,26.763110307414106,26.053639846743298,28.90792291220557,28.28054298642534,31.98294243070362,33.470225872689944,28.095238095238088,27.900552486187845,27.184466019417478,45.69620253164557,58.71446229913474,49.693251533742334,62.306777645659906,57.58266818700114,58.48214285714285,57.610993657505276,56.46817248459959,56.281920326864146,56.5749235474006,56.770310932798395,57.78210116731517,44.0,41.73151750972763,31.26064735945485,31.659574468085108,28.55670103092784,38.0,41.12554112554113,40.08207934336526,40.46579330422125,36.202185792349724,35.42538354253836
81,Jordan,29.002320185614852,34.79087452471483,29.215358931552586,30.934150076569683,38.276836158192076,38.01874163319947,38.10679611650485,42.396313364055295,40.07134363852556,40.070505287896594,38.38709677419353,41.90782422293676,42.33983286908079,43.02752293577981,42.027729636048534,42.74061990212072,44.03162055335968,43.202416918429,44.90538573508005,43.75,41.02564102564103,41.53846153846154,44.26877470355732,40.960640426951315,40.14251781472685,39.03920485919381,41.51351351351351,43.197102948784284,48.09651474530831,46.60144181256436,48.41101694915255,50.57701956848971,49.912203687445135,52.003561887800544,52.42637909581087
82,Japan,39.887156269032324,40.109896602658786,39.3447821632434,39.65876341091278,40.56996513871183,39.67892822082347,39.47477827050998,39.34012191901913,40.01580217386662,40.31006948045215,42.61964251393428,42.64648109998562,42.97002466325176,41.843368195636785,43.96417125482784,42.64847932257861,42.59289003105257,42.639247774906686,43.294345183275006,43.89197733690923,44.42886684658792,44.072652671418226,45.41425307812754,46.79933665008292,46.489529577344655,46.909575687586496,46.50962713147617,49.834223003216074,50.00892379082635,48.719738853142616,49.70948534834776,51.71053083073123,53.61719376907868,53.85491216655824,53.09642193113079
83,Kenya,15.034168564920275,11.888111888111887,11.302211302211303,7.466666666666668,6.95067264573991,5.2287581699346415,10.940499040307099,10.516605166051662,9.29368029739777,9.15492957746479,7.608695652173915,7.721280602636536,8.426966292134832,9.09090909090909,10.43643263757116,8.551483420593367,9.14927768860353,10.11608623548922,17.021276595744688,20.57971014492753,28.221649484536083,22.316384180790962,16.544655929721817,15.870307167235492,21.428571428571427,22.860962566844922,22.511848341232227,22.43436754176611,27.2108843537415,28.283796740172587,20.33898305084746,22.52650176678445,19.323671497584538,21.880341880341888,13.360323886639677
84,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.884353741496598,13.071895424836605,15.853658536585364,16.48936170212766,17.80104712041885,19.387755102040817,20.0,26.696832579185518,25.63025210084034,27.731092436974787,29.056603773584904,32.094594594594604,33.70473537604457,32.62599469496021,23.908045977011493,17.532467532467532,17.355371900826448,15.217391304347828,12.934362934362936,19.836065573770494
85,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,St. Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,"Korea, Rep.",28.175519630484985,30.36394091670473,32.268638511968284,32.281483611270836,33.216644649933954,31.614104952148498,29.163838321505708,27.064274682190806,30.147978324301796,30.470095988186067,27.98325493073239,29.84123259815423,31.933717683744874,32.14757563746862,33.23148374480567,33.723469787758305,34.85976408912189,37.72411906597369,39.09702209414026,37.641207439350254,42.59340761159112,44.63965176808472,43.866614646684866,44.77171975686668,48.73267628309728,49.94863500251361,50.92670326122054,53.24463069669985,54.83547515756732,57.4980574980575,58.611111111111136,60.410419136620405,60.957463451944314,60.43902268516901,60.485021398002864
88,Kuwait,44.192205826712076,41.42697048935376,42.527218739689886,43.535945695772924,46.94494857834241,46.107784431137716,46.18064195073402,44.96986555401021,41.45968666411922,38.60946745562129,74.60431654676259,62.113402061855666,54.524886877828045,56.85512367491165,64.73651960784314,63.976499690785396,66.82569974554707,68.425897514575,67.4819773429454,72.39766081871346,69.82069561460361,72.93906810035844,74.07123707391804,70.28849756463093,71.71824973319106,68.93728761198642,69.84693119334224,71.83286412801898,71.63616040240325,71.90767661310889,69.48161621410941,69.73490427098675,69.55359218786329,69.48870392390012,67.39079925650559
89,Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Lebanon,47.518796992481214,46.12954186413901,57.051282051282044,47.20616570327553,43.48623853211009,44.93192133131618,48.1586402266289,45.78146611341632,52.83363802559414,50.816696914700536,50.816696914700536,45.611510791366904,37.971014492753625,31.584158415841586,31.859205776173287,28.30336200156373,37.340345604808405,38.936309914642145,53.59784801613989,51.75718849840255,51.393852751965674,50.23102310231023,56.357615894039746,56.74418604651162,49.0454246214615,50.829875518672196,60.2489019033675,67.02747710241465,61.00190234622703,51.73845355474832,61.81318681318682,63.18918918918921,57.42857142857143,62.6937984496124,57.21949038891373
91,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Libya,56.029579067121745,52.03744493392071,53.147208121827404,57.17092337917485,57.88005578800557,58.33333333333334,61.95210122006328,60.8179419525066,65.09584664536742,65.521105715353,62.95005807200928,61.57443491816056,59.779614325068884,58.517409210033705,58.226221079691506,56.89131754705525,55.84078453994808,55.45902114103678,57.14285714285714,52.50651984931905,54.4613710554951,54.31445209105347,56.24215021351417,57.52830643218503,56.37821268568735,56.677524429967434,58.35327908089994,58.638473439917476,55.36776957867176,52.78884462151394,50.509885535900096,53.38958393948211,54.32964051548724,53.80784395102718,53.19415448851775
93,St. Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Sri Lanka,12.430939226519337,12.76595744680851,16.350710900473935,24.549549549549546,8.900523560209422,5.172413793103449,4.664723032069972,16.414141414141415,8.488063660477453,4.735376044568246,4.087193460490464,8.638743455497384,16.08961303462322,8.731808731808734,8.163265306122451,6.605504587155963,15.162907268170425,18.867924528301888,16.12121212121212,17.142857142857142,31.55893536121673,29.519230769230766,31.996353691886963,33.13807531380753,36.14947197400487,34.65272591486184,28.86247877758914,31.7092034029389,33.250825082508264,35.55363321799308,27.5,35.31015678254943,40.535491905354924,29.69432314410481,40.800477897252094
95,Luxembourg,15.353697749196145,14.245014245014243,11.14488348530902,10.400866738894909,11.980198019801982,12.100677637947724,13.486513486513488,13.375796178343947,14.387031408308005,15.051740357478833,16.10800744878957,16.47373107747106,16.040329972502292,15.789473684210524,13.468992248062015,11.070559610705596,8.795180722891565,5.769230769230768,2.247191011235955,2.416107382550336,2.8535980148883366,4.7180667433832,12.286324786324787,11.788617886178866,12.19946571682992,11.759581881533101,12.577502214348984,11.880261927034613,10.357815442561208,12.313803376365442,12.018779342723004,10.371075166508088,10.755813953488374,7.676560900716479,8.324324324324325
96,"Macao SAR, China",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Morocco,28.801169590643283,34.41558441558442,35.699517574086826,37.27926749509484,38.89955214331413,37.24646588813768,40.35820895522389,43.414918414918404,42.984409799554555,38.53683668212262,40.30534351145039,38.10679611650485,38.047898779936745,40.499124343257435,40.81632653061225,44.84081319524357,38.715953307392994,39.575577066269545,38.56209150326797,37.82668500687758,38.05010155721057,41.06865486175831,42.18421842184219,43.92014519056261,43.923945990631026,43.32733350475701,42.284718765555,40.8203125,39.672514619883046,37.14887640449439,38.672470076169745,39.77317946677278,39.71014492753624,37.88389142064593,40.59499152701939
98,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Mexico,30.574431679296016,28.72699106980135,30.6252713851498,30.772668364838896,32.549510290374066,33.17156130744981,36.56227847045578,35.90216519647152,36.96676737160121,36.739445759218256,36.68003270136645,38.738411197964005,38.6873920552677,39.97898423817863,42.16789548570689,41.841779975278115,41.7684127609295,43.795484810008986,45.97115217517235,45.468894249382046,46.80774150492186,47.85008877052818,47.44021739130435,48.00031163974445,46.34907743458288,46.246377870309495,44.389256373437526,44.50852325365944,42.601332593003896,45.327886272935494,44.0506907181185,44.677298888449535,46.007779040293684,44.649751177166316,44.066183978464686
101,Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Malta,64.64646464646465,68.141592920354,70.54263565891473,62.886597938144334,70.67669172932331,82.75862068965517,72.19251336898395,72.44897959183673,74.76635514018692,76.72413793103449,76.62337662337663,72.85067873303169,70.96774193548387,75.08896797153024,72.11155378486058,66.38655462184875,70.25862068965517,64.77732793522267,68.35443037974683,70.12448132780082,74.64788732394369,79.51807228915663,83.6206896551724,81.99233716475096,78.46153846153847,86.02941176470587,84.16988416988418,85.45454545454547,76.74418604651162,75.30364372469636,72.37354085603114,73.92996108949417,74.81481481481481,69.19831223628691,68.37606837606839
103,Myanmar,18.343195266272183,20.558882235528944,22.718446601941746,23.895582329317268,26.642335766423354,31.937172774869108,33.003300330033,44.56762749445676,43.22429906542056,43.06220095693779,40.66496163682864,42.036553524804184,41.80929095354523,40.86021505376344,40.366972477064216,37.053571428571416,37.88732394366197,40.625,37.37113402061856,36.817653890824616,29.849137931034488,29.146341463414632,33.04668304668305,30.60428849902534,30.8,29.23368022705771,31.364562118126273,30.098039215686285,37.598944591029024,30.29871977240398,34.430379746835435,31.85185185185185,26.3986013986014,24.72077438570365,24.284253578732105
104,Mongolia,0.0,0.0,0.0,0.0,0.0,48.30220713073005,46.71875,47.71386430678466,48.160999306037475,48.026315789473685,51.555209953343706,56.16065350578625,62.558502340093604,61.064189189189186,64.5631067961165,64.39024390243902,67.70472895040369,64.89988221436984,73.47417840375587,71.56177156177156,73.38530066815143,71.65178571428571,73.1171548117155,70.11866235167207,69.95798319327731,69.72727272727272,61.3452188006483,62.22910216718265,61.89735614307932,61.402214022140214,63.03886925795052,59.910198845413724,58.75509016870273,59.7534833869239,63.82158590308371
105,Mozambique,23.931623931623932,26.108374384236456,27.41935483870968,28.488372093023248,31.292517006802722,30.66666666666667,31.292517006802722,31.972789115646247,32.432432432432435,32.87671232876712,10.185185185185183,14.444444444444445,8.333333333333332,4.6875,2.8037383177570088,2.608695652173913,2.7522935779816518,2.5,1.724137931034483,1.7391304347826086,3.787878787878788,3.8461538461538463,2.9197080291970803,1.8072289156626504,2.366863905325444,1.3245033112582782,1.2345679012345678,0.5076142131979696,1.0256410256410255,0.904977375565611,0.8403361344537816,4.964539007092198,2.2900763358778624,7.118644067796608,19.896640826873387
106,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Mauritius,29.824561403508767,32.75862068965517,30.188679245283016,34.42622950819672,32.30769230769231,32.786885245901644,30.26315789473684,27.160493827160497,33.33333333333333,33.66336633663366,37.93103448275862,38.4,37.12121212121213,36.05442176870749,39.735099337748345,40.645161290322584,42.85714285714286,43.20987654320989,46.927374301675975,46.36363636363636,47.73662551440329,49.609375,49.42528735632185,50.18181818181818,50.54151624548736,53.04054054054054,56.06060606060606,58.70206489675517,58.501440922190206,59.06432748538012,60.38251366120218,60.43956043956045,60.58981233243969,61.35770234986945,61.36363636363635
108,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Malaysia,34.233853946813,32.26824457593688,34.67620481927711,35.00848896434635,35.842771485676224,38.78419452887539,36.83884936591401,35.2801660243107,36.203028603477286,35.51625239005736,38.27384553337366,44.15151009511096,41.494435612082675,44.00649542367878,43.07249554611486,43.63453562900591,42.09483991638245,43.19934203762722,45.93100624424199,45.758088788562844,45.80544205859341,45.54439000083049,45.60765398908831,46.01536607411872,46.41053637232156,48.37943649316475,49.21184397601533,48.472081788563074,51.111578283491866,54.12617070153737,56.09756097560975,57.703959051499005,56.41357864731796,54.424990432453114,54.03591510974061
110,New Caledonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84615384615384,31.25,34.328358208955216,32.87671232876712,33.76623376623377,34.246575342465746,30.136986301369863,25.0,26.190476190476193,22.429906542056074,24.264705882352942,27.53623188405797,22.994652406417114,21.34831460674157,23.469387755102037
112,Nigeria,19.921104536489157,22.202612072008478,23.242736644798498,24.243341404358354,24.868766404199476,27.816236626809317,28.59029382634533,29.35514918190568,27.359068627450977,27.217863608931804,29.401282965074838,29.44934590812291,28.88159555667761,32.245575221238944,34.47031813709413,33.1400671345743,31.85937929140346,29.224075416968823,30.220217564340683,31.75247273649505,31.32998171846436,28.455778182554134,29.318448883666267,24.403330249768732,28.510951592122222,29.9645390070922,32.95275590551181,35.813366960907935,32.714177407126606,34.974920200638394,34.10435718128026,36.225917997694715,37.34197218710493,36.82252062773013,39.0625
113,Nicaragua,26.51933701657459,27.51322751322752,29.946524064171122,27.55102040816327,23.463687150837988,24.861878453038674,28.16901408450705,27.777777777777782,30.729166666666675,32.163742690058484,30.978260869565226,32.967032967032964,36.320754716981135,35.406698564593306,35.14644351464435,37.84860557768924,37.96992481203007,38.111888111888106,44.047619047619065,40.117994100294986,41.80790960451977,43.66576819407008,41.25326370757181,40.506329113924046,40.73170731707318,38.95781637717122,39.85849056603774,41.055045871559635,40.095465393794754,43.405275779376495,41.822429906542055,42.50559284116331,38.60045146726864,35.44600938967136,34.36123348017621
