Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,6.944444444444445,6.435643564356436,12.5,8.670520231213873,7.608695652173914,6.666666666666667,8.737864077669903,10.454545454545453,10.822510822510822,7.224334600760457,7.307692307692308,9.420289855072465,17.357512953367877,13.385826771653544,20.224719101123593,19.36936936936937,12.470023980815348,7.0904645476772625,8.131868131868131,2.8508771929824563,1.3333333333333333,3.8696537678207736,3.7848605577689245,4.323308270676692,2.448210922787194,5.330882352941177,9.380234505862646,10.944527736131935,10.179640718562874,6.918238993710692,9.228441754916794,9.911242603550296,8.625730994152047,11.921458625525947,10.739191073919107
Caribbean small states,44.61657629744384,47.376093294460645,48.05401111993647,47.082990961380446,47.20133667502089,50.265017667844525,49.422222222222224,51.30581297388374,49.48371723590151,45.14038876889849,44.45178335535007,46.40479360852196,55.50715619166148,62.46867167919799,57.18692165330043,62.70368135184067,60.023174971031295,60.26563364692861,60.2428722280887,59.15712799167534,54.75409836065573,55.35327264846121,57.52799668187474,62.56065696155282,57.78508771929825,56.701730573464545,55.26315789473684,50.08625646923519,49.98468606431854,54.93296665520797,57.765579593154676,60.17868538608808,57.56791720569211,57.196029776674926,54.958294717330844
Cuba,31.725721784776905,31.116233124794206,33.36610947230416,30.310334438083757,29.10771007796708,32.88778364936276,34.99236641221374,35.212489158716394,35.497124075595735,35.47959724430313,37.683284457478,41.657250470809785,42.76966556759303,46.968925114620475,49.38505203405866,49.06417112299465,47.377049180327866,41.341417203486166,41.38195777351248,38.41576794347342,39.97805413313826,36.432350718065,50.950871632329644,54.897959183673464,54.789430222956234,52.215568862275454,51.41509433962265,51.463321930824776,54.416961130742045,48.99420388680532,49.72460220318238,51.46120255290562,51.900393184796854,53.09313392250169,52.801358234295414
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,40.07782101167315,43.87351778656127,44.357976653696504,43.12977099236642,41.605839416058394,42.7536231884058,41.254125412541256,41.78272980501393,40.273972602739725,43.30708661417323,45.24421593830334,41.21621621621621,44.63157894736842,45.54655870445344,46.10894941634241,42.77227722772277,42.42990654205608,44.05850091407678,45.43889845094664,46.62273476112026,46.82539682539683,45.88045234248788,47.3186119873817,50.14245014245014,47.90159189580317,49.50354609929079,50.07032348804501,50.40431266846361,51.31926121372031,52.4,52.20385674931129,52.142857142857146,53.14900153609832,49.288256227758005,50.0
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,43.045202220459956,39.708664396519104,49.87281976744187,49.53560371517028,49.18340529378637,52.22877745001638,52.4111056989771,52.240802675585286,52.125759199714196,49.07315128562886,52.089464390818144,57.95064553031541,55.089495570421256,55.52088750216676,58.75669534166532,55.789653991092834,63.00432779561637,58.30639948287006,56.19392684610076,53.84334489684134,52.07881773399015,52.86587695834925,53.56388088376561,57.05831157528285,51.921220312801694,48.72006606110653,55.579208799006565,51.57915132726215,50.29816985399959,51.982942430703616,51.48242270224481,47.94194622888413,45.750746673907145,49.35266701191093,45.204288611996525
Dominican Republic,48.34123222748815,48.5,41.45077720207254,50.81481481481481,51.12994350282485,53.77207062600321,54.17256011315417,52.22772277227723,50.43050430504306,43.3679354094579,44.189189189189186,47.46423927178154,48.6157253599114,45.03901895206243,46.64778092540133,44.47415329768271,42.678868552412645,42.74252370532458,55.40712468193384,55.721989215098866,52.4070021881838,55.692652832305114,51.1724856696196,53.17884729649436,41.57014157014158,48.15242494226328,48.29637641968632,48.975188781014026,51.17521367521367,49.891186071817195,48.98278560250391,50.0,49.598796389167504,53.123412899949216,53.634475597092425
